Keuwl Accelerometer Data File
2019-06-26 16-22-37

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.8603048,3.904943,8.881291,1.663970,9.843512,80.267860,66.265778
2.8701928,3.890578,8.898050,1.653196,9.851140,80.339035,66.383156
2.8799739,3.888184,8.914810,1.635240,9.862344,80.455917,66.435638
2.8899808,3.904943,8.938752,1.635240,9.890595,80.483429,66.401627
2.9000781,3.914520,8.943541,1.628057,9.897523,80.532310,66.361366
2.9109008,3.889381,8.921992,1.635240,9.869308,80.462715,66.446075
2.9202809,3.881001,8.921992,1.659182,9.870005,80.322433,66.491310
2.9300249,3.888184,8.937555,1.686715,9.891556,80.181908,66.489090
2.9401469,3.886986,8.944737,1.691504,9.898393,80.160622,66.512367
2.9501309,3.878607,8.942344,1.674744,9.890089,80.250809,66.551941
2.9600899,3.852271,8.936357,1.656788,9.871343,80.337852,66.680168
2.9701018,3.854665,8.916007,1.641225,9.851255,80.409767,66.619682
2.9803109,3.872621,8.936357,1.629254,9.874722,80.503204,66.570229
2.9901030,3.906140,8.941146,1.649605,9.895617,80.403961,66.400810
3.0001559,3.939659,8.927979,1.651999,9.897414,80.391663,66.189514
3.0104308,3.931279,8.921992,1.673547,9.892303,80.260048,66.220367
3.0201440,3.908534,8.894460,1.685518,9.860478,80.157715,66.277649
3.0302598,3.898957,8.895657,1.665167,9.854307,80.271561,66.332207
3.0403850,3.900155,8.893262,1.655591,9.851005,80.324776,66.320068
3.0501239,3.876213,8.913613,1.643619,9.857942,80.402222,66.497498
3.0600398,3.886986,8.924387,1.647211,9.872520,80.395393,66.464630
3.0700438,3.909731,8.906430,1.637634,9.863688,80.443130,66.299561
3.0799570,3.906140,8.890868,1.669956,9.853640,80.242645,66.282051
3.0901330,3.895366,8.862138,1.698686,9.828372,80.047310,66.272034
3.0999601,3.877410,8.864532,1.689109,9.821777,80.097275,66.375084
3.1100700,3.867833,8.869320,1.674744,9.819864,80.180405,66.438408
3.1199589,3.855862,8.901642,1.655591,9.841132,80.314980,66.579521
3.1300960,3.837905,8.925584,1.644817,9.853983,80.391273,66.732811
3.1399269,3.833117,8.944737,1.636437,9.868082,80.454468,66.803261
3.1501019,3.847482,8.943541,1.641225,9.873382,80.431465,66.722778
3.1600151,3.860650,8.924387,1.660379,9.864388,80.309814,66.606903
3.1702299,3.855862,8.895657,1.668759,9.837943,80.234001,66.565468
3.1799438,3.866636,8.887277,1.686715,9.837661,80.127579,66.487328
3.1906819,3.876213,8.887277,1.684321,9.841019,80.145126,66.435432
3.2000020,3.886986,8.908825,1.686715,9.865132,80.155342,66.428001
3.2099991,3.886986,8.906430,1.653196,9.857293,80.345123,66.422356
3.2200079,3.860650,8.917204,1.637634,9.854085,80.433723,66.590088
3.2301381,3.858256,8.918402,1.624466,9.852051,80.509384,66.605850
3.2401650,3.852271,8.926781,1.626860,9.857692,80.500755,66.657829
3.2505720,3.846285,8.898050,1.611298,9.826775,80.562584,66.623024
3.2604170,3.848679,8.875306,1.602918,9.805750,80.591797,66.556564
3.2700810,3.848679,8.856153,1.642422,9.794964,80.347031,66.511345
3.2801578,3.877410,8.850166,1.667562,9.805127,80.208092,66.340950
3.2901599,3.883395,8.856153,1.685518,9.815965,80.112633,66.322701
3.3004680,3.886986,8.866926,1.696292,9.828959,80.062080,66.328842
3.3100150,3.898957,8.887277,1.697489,9.852261,80.078758,66.312347
3.3207910,3.914520,8.913613,1.679533,9.879109,80.211685,66.290749
3.3306799,3.937265,8.935161,1.675941,9.906963,80.260551,66.219383
3.3401530,3.918111,8.936357,1.660379,9.897824,80.342865,66.325142
3.3504410,3.892972,8.930372,1.640028,9.879092,80.444084,66.446411
3.3605189,3.875015,8.920795,1.643619,9.863966,80.408142,66.520836
3.3700979,3.881001,8.912416,1.632846,9.856953,80.464760,66.468796
3.3803670,3.885789,8.913613,1.631648,9.859723,80.474518,66.445747
3.3903737,3.886986,8.925584,1.634043,9.871414,80.471817,66.467445
3.4001091,3.897760,8.932767,1.629254,9.881363,80.509651,66.426231
3.4102449,3.913323,8.944737,1.636437,9.899512,80.485062,66.370621
3.4202130,3.913323,8.937555,1.637634,9.893222,80.471924,66.353714
3.4299891,3.901352,8.933964,1.635240,9.884851,80.477852,66.409698
3.4401100,3.910928,8.936357,1.635240,9.890797,80.483627,66.363777
3.4501328,3.928885,8.919599,1.635240,9.882782,80.475838,66.227577
3.4602239,3.944447,8.923190,1.649605,9.894604,80.402969,66.152435
3.4700019,3.954024,8.924387,1.661576,9.901506,80.339462,66.103867
3.4799731,3.979163,8.936357,1.693898,9.927814,80.176048,65.997643
3.4901419,3.979163,8.944737,1.697489,9.935972,80.163177,66.017593
3.5004878,3.952827,8.941146,1.690306,9.920992,80.190277,66.150063
3.5100710,3.909731,8.932767,1.675941,9.893892,80.247559,66.361763
3.5201378,3.865439,8.908825,1.663970,9.852796,80.277115,66.544518
3.5301700,3.861847,8.899248,1.636437,9.838110,80.425117,66.541466
3.5401800,3.857059,8.914810,1.616086,9.846952,80.553856,66.603920
3.5504239,3.866636,8.938752,1.613692,9.871989,80.592117,66.608139
3.5607090,3.879804,8.960299,1.619677,9.897635,80.581596,66.587418
3.5700300,3.898957,8.944737,1.611298,9.889716,80.623192,66.447899
3.5800619,3.900155,8.913613,1.626860,9.864602,80.507469,66.368202
3.5900688,3.913323,8.894460,1.644817,9.855502,80.392769,66.251801
3.6001549,3.926491,8.905233,1.667562,9.874273,80.277328,66.206383
3.6101580,3.942053,8.924387,1.675941,9.899154,80.252792,66.168137
3.6204929,3.927688,8.945934,1.643619,9.907470,80.450653,66.296257
3.6300669,3.886986,8.950723,1.641225,9.895338,80.452896,66.526375
3.6403539,3.855862,8.950723,1.629254,9.881173,80.509460,66.694214
3.6503029,3.849876,8.954314,1.613692,9.879539,80.599373,66.734879
3.6600769,3.876213,8.944737,1.600524,9.879020,80.676277,66.570442
3.6701150,3.892972,8.917204,1.642422,9.867588,80.418747,66.415428
3.6803079,3.889381,8.894460,1.671153,9.850454,80.232391,66.381142
3.6900399,3.904943,8.859743,1.675941,9.826108,80.179619,66.214455
3.7001359,3.891775,8.838196,1.684321,9.802885,80.106407,66.234383
3.7103090,3.871424,8.863335,1.692701,9.818954,80.073128,66.404732
3.7205801,3.863045,8.900445,1.666364,9.844684,80.254890,66.537796
3.7304509,3.843891,8.942344,1.632846,9.869508,80.477005,66.739418
